"station","name","date","tavg","tmax","tmin"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1974-11","49.3","60.1","38.5"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1974-12","44.4","55.6","33.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-01","44.0","53.3","34.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-02","45.1","54.3","36.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-03","43.6","51.8","35.5"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-04","51.0","60.9","41.2"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-05","54.8","64.8","44.9"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-06","65.6","77.3","53.8"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-07","75.9","92.4","59.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-08","72.6","87.7","57.5"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-09","63.1","75.2","51.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-10","59.3","71.3","47.4"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-11","48.5","58.0","39.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1975-12","41.6","49.8","33.5"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-01","43.2","56.9","29.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-02","46.0","54.9","37.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-03","48.8","61.6","36.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-04","49.7","59.8","39.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-05","61.8","74.7","48.9"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-06","68.3","83.0","53.7"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-07","71.8","86.7","56.9"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-08","70.6","85.0","56.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-09","63.7","75.9","51.5"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-10","55.2","64.4","46.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-11","43.5","52.4","34.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1976-12","44.3","50.5","38.2"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-01","42.0","47.9","36.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-02","46.2","51.9","40.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-03","49.4","59.3","39.4"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-04","53.3","63.9","42.7"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-05","54.8","65.2","44.4"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-06","62.4","74.8","50.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-07","66.7","80.0","53.4"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-08","68.5","82.4","54.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-09","67.9","82.7","53.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-10","58.4","69.0","47.9"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-11","48.5","58.0","38.9"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1977-12","47.8","54.4","41.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-01","40.1","46.7","33.5"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-02","45.2","52.7","37.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-03","49.2","59.4","39.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-04","51.2","60.5","42.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-05","55.7","65.5","46.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-06","63.0","73.8","52.2"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-07","72.5","88.9","56.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-08","73.4","89.9","57.0"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-09","69.1","84.5","53.8"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-10","57.2","69.0","45.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-11","47.8","57.1","38.4"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1978-12","46.1","51.4","40.8"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-01","45.7","51.3","40.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-02","45.2","51.8","38.6"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-03","48.0","56.0","39.9"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-04","50.7","59.7","41.7"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-05","60.4","71.7","49.1"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-06","70.1","83.9","56.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-07","74.4","88.6","60.3"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-08","73.4","88.3","58.4"
"SPE00120116","GUADALAJARA INSTITUTO, SP","1979-09","67.3","80.1","54.5"
